fundid,description,security_master_id,Expected_Date,Expected_Amount,Actual_Date,actual_amount,transaction_type,price,value,cusip,isin,asofdate
205,"CIFC 2015-1A SUB",348577,2021-07-22 00:00:00.0000000,115309.075302976,2021-07-22 00:00:00.0000000,115309.075302976,"Bond Interest",49.4427000000,1344841.44,"12548NAG8","US12548NAG88",2021-08-31 00:00:00.0000000
205,"CIFC 2015-2A INC",350339,2020-08-21 00:00:00.0000000,-2087950,2020-08-21 00:00:00.0000000,-2087950,"Bond Purchase Principal",53.2890000000,2664450.00,"12550KAA2","US12550KAA25",2021-08-31 00:00:00.0000000
205,"CIFC 2015-2A INC",350339,2020-10-15 00:00:00.0000000,161740.81,2020-10-15 00:00:00.0000000,159170.48,"Bond Interest",53.2890000000,2664450.00,"12550KAA2","US12550KAA25",2021-08-31 00:00:00.0000000
205,"CIFC 2015-2A INC",350339,2020-10-15 00:00:00.0000000,2570.32999999999,2020-10-19 00:00:00.0000000,2570.33,"Bond Interest",53.2890000000,2664450.00,"12550KAA2","US12550KAA25",2021-08-31 00:00:00.0000000
205,"CIFC 2015-2A INC",350339,2020-11-17 00:00:00.0000000,-3268.63,2020-11-17 00:00:00.0000000,-3268.63,"Bond Interest",53.2890000000,2664450.00,"12550KAA2","US12550KAA25",2021-08-31 00:00:00.0000000
205,"CIFC 2015-2A INC",350339,2021-01-15 00:00:00.0000000,156962.4,2021-01-15 00:00:00.0000000,156962.4,"Bond Interest",53.2890000000,2664450.00,"12550KAA2","US12550KAA25",2021-08-31 00:00:00.0000000
205,"CIFC 2015-2A INC",350339,2021-04-15 00:00:00.0000000,172970.706929,2021-04-15 00:00:00.0000000,172970.706929,"Bond Interest",53.2890000000,2664450.00,"12550KAA2","US12550KAA25",2021-08-31 00:00:00.0000000
205,"CIFC 2015-2A INC",350339,2021-07-15 00:00:00.0000000,157230.6629215,2021-07-15 00:00:00.0000000,157230.6629215,"Bond Interest",53.2890000000,2664450.00,"12550KAA2","US12550KAA25",2021-08-31 00:00:00.0000000
205,"CHASE 2016-2 B",351950,2020-08-21 00:00:00.0000000,-0.00147064325858333,2020-08-21 00:00:00.0000000,-0.00147064325858333,"Bond Purchase Interest",76.5800700000,2003979.47,"16164AAF2","US16164AAF21",2021-08-31 00:00:00.0000000
205,"CHASE 2016-2 B",351950,2020-08-21 00:00:00.0000000,-1.12892360301594E-05,2020-08-21 00:00:00.0000000,-1.12892360301594E-05,"Bond Purchase Interest",76.5800700000,2003979.47,"16164AAF2","US16164AAF21",2021-08-31 00:00:00.0000000
205,"CHASE 2016-2 B",351950,2020-08-21 00:00:00.0000000,-1792540.68454717,2020-08-21 00:00:00.0000000,-1792540.68454717,"Bond Purchase Principal",76.5800700000,2003979.47,"16164AAF2","US16164AAF21",2021-08-31 00:00:00.0000000
205,"CHASE 2016-2 B",351950,2020-08-21 00:00:00.0000000,13742.46,2020-08-31 00:00:00.0000000,13742.46,"Bond Purchase Principal",76.5800700000,2003979.47,"16164AAF2","US16164AAF21",2021-08-31 00:00:00.0000000
205,"CHASE 2016-2 B",351950,2020-09-25 00:00:00.0000000,-0.000119611711031902,2020-09-25 00:00:00.0000000,-0.000119611711031902,"Principal Paydown",76.5800700000,2003979.47,"16164AAF2","US16164AAF21",2021-08-31 00:00:00.0000000
205,"CHASE 2016-2 B",351950,2020-10-25 00:00:00.0000000,-4.90169449769012E-05,2020-10-25 00:00:00.0000000,-4.90169449769012E-05,"Principal Paydown",76.5800700000,2003979.47,"16164AAF2","US16164AAF21",2021-08-31 00:00:00.0000000
205,"CHASE 2016-2 B",351950,2020-10-25 00:00:00.0000000,4112.80476446828,2020-10-25 00:00:00.0000000,4112.80476446828,"Bond Interest",76.5800700000,2003979.47,"16164AAF2","US16164AAF21",2021-08-31 00:00:00.0000000
205,"CHASE 2016-2 B",351950,2020-11-25 00:00:00.0000000,1159.90199957393,2020-11-25 00:00:00.0000000,1159.9,"Bond Interest",76.5800700000,2003979.47,"16164AAF2","US16164AAF21",2021-08-31 00:00:00.0000000
205,"CHASE 2016-2 B",351950,2021-05-25 00:00:00.0000000,-0.00235899999671222,2021-05-25 00:00:00.0000000,-0.00235899999671222,"Principal Paydown",76.5800700000,2003979.47,"16164AAF2","US16164AAF21",2021-08-31 00:00:00.0000000
205,"KVK 2016-1A E",352676,2020-08-21 00:00:00.0000000,-19604.8583104167,2020-08-21 00:00:00.0000000,-19604.8583104167,"Bond Purchase Interest",99.4335000000,2320114.67,"48274XAA3","US48274XAA37",2021-08-31 00:00:00.0000000
205,"KVK 2016-1A E",352676,2020-08-21 00:00:00.0000000,-1966822.385692,2020-08-21 00:00:00.0000000,-1966822.385692,"Bond Purchase Principal",99.4335000000,2320114.67,"48274XAA3","US48274XAA37",2021-08-31 00:00:00.0000000
205,"KVK 2016-1A E",352676,2020-10-15 00:00:00.0000000,48747.2157027778,2020-10-15 00:00:00.0000000,48747.2157027778,"Bond Interest",99.4335000000,2320114.67,"48274XAA3","US48274XAA37",2021-08-31 00:00:00.0000000
205,"KVK 2016-1A E",352676,2021-01-15 00:00:00.0000000,48519.9071426578,2021-01-15 00:00:00.0000000,48519.9071426578,"Bond Interest",99.4335000000,2320114.67,"48274XAA3","US48274XAA37",2021-08-31 00:00:00.0000000
205,"KVK 2016-1A E",352676,2021-04-15 00:00:00.0000000,47490.618215625,2021-04-15 00:00:00.0000000,47490.618215625,"Bond Interest",99.4335000000,2320114.67,"48274XAA3","US48274XAA37",2021-08-31 00:00:00.0000000
205,"KVK 2016-1A E",352676,2021-07-15 00:00:00.0000000,47679.1478553588,2021-07-15 00:00:00.0000000,47679.15,"Bond Interest",99.4335000000,2320114.67,"48274XAA3","US48274XAA37",2021-08-31 00:00:00.0000000
205,"DRSLF 2016-43A SUB",352838,2021-07-28 00:00:00.0000000,-2269175,2021-07-30 00:00:00.0000000,-2269175,"Bond Purchase Principal",69.8592000000,2280902.88,"26245BAA3","US26245BAA35",2021-08-31 00:00:00.0000000
205,"CAS 2017-C02 2M2",352936,2020-08-21 00:00:00.0000000,-6886.230638159,2020-08-21 00:00:00.0000000,-6886.230638159,"Bond Purchase Interest",103.1630600000,2266256.25,"30711XGP3","US30711XGP33",2021-08-31 00:00:00.0000000
205,"CAS 2017-C02 2M2",352936,2020-08-21 00:00:00.0000000,-2572045.33482,2020-08-21 00:00:00.0000000,-2572045.33482,"Bond Purchase Principal",103.1630600000,2266256.25,"30711XGP3","US30711XGP33",2021-08-31 00:00:00.0000000
205,"CAS 2017-C02 2M2",352936,2020-08-25 00:00:00.0000000,157474.395014866,2020-08-25 00:00:00.0000000,157474.395014866,"Principal Paydown",103.1630600000,2266256.25,"30711XGP3","US30711XGP33",2021-08-31 00:00:00.0000000
205,"CAS 2017-C02 2M2",352936,2020-08-25 00:00:00.0000000,7988.02800551214,2020-08-25 00:00:00.0000000,7988.02800551214,"Bond Interest",103.1630600000,2266256.25,"30711XGP3","US30711XGP33",2021-08-31 00:00:00.0000000
205,"CAS 2017-C02 2M2",352936,2020-09-25 00:00:00.0000000,8028.04736372871,2020-09-25 00:00:00.0000000,8028.04736372871,"Bond Interest",103.1630600000,2266256.25,"30711XGP3","US30711XGP33",2021-08-31 00:00:00.0000000
205,"CAS 2017-C02 2M2",352936,2020-09-25 00:00:00.0000000,164376.027015751,2020-09-25 00:00:00.0000000,164376.027015751,"Principal Paydown",103.1630600000,2266256.25,"30711XGP3","US30711XGP33",2021-08-31 00:00:00.0000000
205,"CAS 2017-C02 2M2",352936,2020-10-26 00:00:00.0000000,6734.43301275765,2020-10-26 00:00:00.0000000,6734.43301275765,"Principal Paydown",103.1630600000,2266256.25,"30711XGP3","US30711XGP33",2021-08-31 00:00:00.0000000
205,"CAS 2017-C02 2M2",352936,2020-10-26 00:00:00.0000000,7433.77200475401,2020-10-26 00:00:00.0000000,7433.77200475401,"Bond Interest",103.1630600000,2266256.25,"30711XGP3","US30711XGP33",2021-08-31 00:00:00.0000000
205,"CAS 2017-C02 2M2",352936,2020-11-25 00:00:00.0000000,7174.77000548844,2020-11-25 00:00:00.0000000,7174.77,"Bond Interest",103.1630600000,2266256.25,"30711XGP3","US30711XGP33",2021-08-31 00:00:00.0000000
205,"CAS 2017-C02 2M2",352936,2020-11-25 00:00:00.0000000,6774.59400694149,2020-11-25 00:00:00.0000000,6774.59400694149,"Principal Paydown",103.1630600000,2266256.25,"30711XGP3","US30711XGP33",2021-08-31 00:00:00.0000000
205,"CAS 2017-C02 2M2",352936,2020-12-16 00:00:00.0000000,1905000,2020-12-17 00:00:00.0000000,1905000,"Repo Principal",103.1630600000,2266256.25,"30711XGP3","US30711XGP33",2021-08-31 00:00:00.0000000
205,"CAS 2017-C02 2M2",352936,2020-12-28 00:00:00.0000000,6932.72100176499,2020-12-28 00:00:00.0000000,6932.72100176499,"Principal Paydown",103.1630600000,2266256.25,"30711XGP3","US30711XGP33",2021-08-31 00:00:00.0000000
205,"CAS 2017-C02 2M2",352936,2020-12-28 00:00:00.0000000,7870.47900771144,2020-12-28 00:00:00.0000000,7870.47900771144,"Bond Interest",103.1630600000,2266256.25,"30711XGP3","US30711XGP33",2021-08-31 00:00:00.0000000
205,"CAS 2017-C02 2M2",352936,2021-01-25 00:00:00.0000000,6653.7586098606,2021-01-25 00:00:00.0000000,6653.7586098606,"Bond Interest",103.1630600000,2266256.25,"30711XGP3","US30711XGP33",2021-08-31 00:00:00.0000000
205,"CAS 2017-C02 2M2",352936,2021-01-25 00:00:00.0000000,6790.76701251285,2021-01-25 00:00:00.0000000,6790.76701251285,"Principal Paydown",103.1630600000,2266256.25,"30711XGP3","US30711XGP33",2021-08-31 00:00:00.0000000
205,"CAS 2017-C02 2M2",352936,2021-02-25 00:00:00.0000000,7411.5536228298,2021-02-25 00:00:00.0000000,7411.5536228298,"Principal Paydown",103.1630600000,2266256.25,"30711XGP3","US30711XGP33",2021-08-31 00:00:00.0000000
205,"CAS 2017-C02 2M2",352936,2021-02-25 00:00:00.0000000,7309.64426497704,2021-02-25 00:00:00.0000000,7309.64,"Bond Interest",103.1630600000,2266256.25,"30711XGP3","US30711XGP33",2021-08-31 00:00:00.0000000
205,"CAS 2017-C02 2M2",352936,2021-03-16 00:00:00.0000000,-6328.171875,2021-03-17 00:00:00.0000000,-6328.171875,"Repo Interest",103.1630600000,2266256.25,"30711XGP3","US30711XGP33",2021-08-31 00:00:00.0000000
205,"CAS 2017-C02 2M2",352936,2021-03-16 00:00:00.0000000,-10000,2021-03-17 00:00:00.0000000,-10000,"Repo Principal",103.1630600000,2266256.25,"30711XGP3","US30711XGP33",2021-08-31 00:00:00.0000000
205,"CAS 2017-C02 2M2",352936,2021-03-25 00:00:00.0000000,6640.37701752747,2021-03-25 00:00:00.0000000,6640.37701752747,"Principal Paydown",103.1630600000,2266256.25,"30711XGP3","US30711XGP33",2021-08-31 00:00:00.0000000
205,"CAS 2017-C02 2M2",352936,2021-03-25 00:00:00.0000000,6558.93601955304,2021-03-25 00:00:00.0000000,6558.94,"Bond Interest",103.1630600000,2266256.25,"30711XGP3","US30711XGP33",2021-08-31 00:00:00.0000000
205,"CAS 2017-C02 2M2",352936,2021-04-26 00:00:00.0000000,7455.83,2021-04-26 00:00:00.0000000,7455.83,"Bond Interest",103.1630600000,2266256.25,"30711XGP3","US30711XGP33",2021-08-31 00:00:00.0000000
205,"CAS 2017-C02 2M2",352936,2021-04-26 00:00:00.0000000,6844.73699588958,2021-04-26 00:00:00.0000000,6844.73699588958,"Principal Paydown",103.1630600000,2266256.25,"30711XGP3","US30711XGP33",2021-08-31 00:00:00.0000000
205,"CAS 2017-C02 2M2",352936,2021-05-25 00:00:00.0000000,7293.76498955616,2021-05-25 00:00:00.0000000,7293.76498955616,"Principal Paydown",103.1630600000,2266256.25,"30711XGP3","US30711XGP33",2021-08-31 00:00:00.0000000
205,"CAS 2017-C02 2M2",352936,2021-05-25 00:00:00.0000000,6731.64599179497,2021-05-25 00:00:00.0000000,6731.65,"Bond Interest",103.1630600000,2266256.25,"30711XGP3","US30711XGP33",2021-08-31 00:00:00.0000000
205,"CAS 2017-C02 2M2",352936,2021-06-15 00:00:00.0000000,-5724.16333333333,2021-06-17 00:00:00.0000000,-5724.16333333333,"Repo Interest",103.1630600000,2266256.25,"30711XGP3","US30711XGP33",2021-08-31 00:00:00.0000000
205,"CAS 2017-C02 2M2",352936,2021-06-15 00:00:00.0000000,-20000,2021-06-17 00:00:00.0000000,-20000,"Repo Principal",103.1630600000,2266256.25,"30711XGP3","US30711XGP33",2021-08-31 00:00:00.0000000
205,"CAS 2017-C02 2M2",352936,2021-06-25 00:00:00.0000000,6930.43500807471,2021-06-25 00:00:00.0000000,6930.43500807471,"Principal Paydown",103.1630600000,2266256.25,"30711XGP3","US30711XGP33",2021-08-31 00:00:00.0000000
205,"CAS 2017-C02 2M2",352936,2021-06-25 00:00:00.0000000,7144.61700046986,2021-06-25 00:00:00.0000000,7144.61700046986,"Bond Interest",103.1630600000,2266256.25,"30711XGP3","US30711XGP33",2021-08-31 00:00:00.0000000
205,"CAS 2017-C02 2M2",352936,2021-07-26 00:00:00.0000000,7122.03898765299,2021-07-26 00:00:00.0000000,7122.04,"Bond Interest",103.1630600000,2266256.25,"30711XGP3","US30711XGP33",2021-08-31 00:00:00.0000000
205,"CAS 2017-C02 2M2",352936,2021-07-26 00:00:00.0000000,6567.91198493247,2021-07-26 00:00:00.0000000,6567.91198493247,"Principal Paydown",103.1630600000,2266256.25,"30711XGP3","US30711XGP33",2021-08-31 00:00:00.0000000
205,"CAS 2017-C02 2M2",352936,2021-08-25 00:00:00.0000000,7206.59698412301,2021-08-25 00:00:00.0000000,7206.59698412301,"Principal Paydown",103.1630600000,2266256.25,"30711XGP3","US30711XGP33",2021-08-31 00:00:00.0000000
205,"CAS 2017-C02 2M2",352936,2021-08-25 00:00:00.0000000,6867.68699845614,2021-08-25 00:00:00.0000000,6867.68699845614,"Bond Interest",103.1630600000,2266256.25,"30711XGP3","US30711XGP33",2021-08-31 00:00:00.0000000
205,"CAS 2017-C02 2M2",352936,2021-09-14 00:00:00.0000000,-5149.84375,2021-09-17 00:00:00.0000000,-5149.84375,"Repo Interest",103.1630600000,2266256.25,"30711XGP3","US30711XGP33",2021-08-31 00:00:00.0000000
205,"CAS 2017-C02 2M2",352936,2021-09-14 00:00:00.0000000,-1875000,2021-09-17 00:00:00.0000000,-1875000,"Repo Principal",103.1630600000,2266256.25,"30711XGP3","US30711XGP33",2021-08-31 00:00:00.0000000
205,"STACR 2017-DNA2 M2",353035,2020-08-21 00:00:00.0000000,-3083.91854583333,2020-08-21 00:00:00.0000000,-3083.91854583333,"Bond Purchase Interest",103.3661300000,1267475.49,"3137G0NX3","US3137G0NX39",2021-08-31 00:00:00.0000000
205,"STACR 2017-DNA2 M2",353035,2020-08-21 00:00:00.0000000,-1232465.75938,2020-08-21 00:00:00.0000000,-1232465.75938,"Bond Purchase Principal",103.3661300000,1267475.49,"3137G0NX3","US3137G0NX39",2021-08-31 00:00:00.0000000
205,"STACR 2017-DNA2 M2",353035,2020-08-25 00:00:00.0000000,3577.34551499463,2020-08-25 00:00:00.0000000,3577.34551499463,"Bond Interest",103.3661300000,1267475.49,"3137G0NX3","US3137G0NX39",2021-08-31 00:00:00.0000000
205,"STACR 2017-DNA2 M2",353035,2020-09-25 00:00:00.0000000,3827.75462738889,2020-09-25 00:00:00.0000000,3827.75462738889,"Bond Interest",103.3661300000,1267475.49,"3137G0NX3","US3137G0NX39",2021-08-31 00:00:00.0000000
205,"STACR 2017-DNA2 M2",353035,2020-10-26 00:00:00.0000000,3799.24546703041,2020-10-26 00:00:00.0000000,3799.24546703041,"Bond Interest",103.3661300000,1267475.49,"3137G0NX3","US3137G0NX39",2021-08-31 00:00:00.0000000
205,"STACR 2017-DNA2 M2",353035,2020-11-25 00:00:00.0000000,3677.83363596779,2020-11-25 00:00:00.0000000,3677.83,"Bond Interest",103.3661300000,1267475.49,"3137G0NX3","US3137G0NX39",2021-08-31 00:00:00.0000000
205,"STACR 2017-DNA2 M2",353035,2020-12-16 00:00:00.0000000,1079000,2020-12-17 00:00:00.0000000,1079000,"Repo Principal",103.3661300000,1267475.49,"3137G0NX3","US3137G0NX39",2021-08-31 00:00:00.0000000
205,"STACR 2017-DNA2 M2",353035,2020-12-28 00:00:00.0000000,4046.60611302683,2020-12-28 00:00:00.0000000,4046.60611302683,"Bond Interest",103.3661300000,1267475.49,"3137G0NX3","US3137G0NX39",2021-08-31 00:00:00.0000000
205,"STACR 2017-DNA2 M2",353035,2021-01-25 00:00:00.0000000,3431.45257777778,2021-01-25 00:00:00.0000000,3431.45257777778,"Bond Interest",103.3661300000,1267475.49,"3137G0NX3","US3137G0NX39",2021-08-31 00:00:00.0000000
205,"STACR 2017-DNA2 M2",353035,2021-02-25 00:00:00.0000000,3780.10211598569,2021-02-25 00:00:00.0000000,3780.1,"Bond Interest",103.3661300000,1267475.49,"3137G0NX3","US3137G0NX39",2021-08-31 00:00:00.0000000
205,"STACR 2017-DNA2 M2",353035,2021-03-16 00:00:00.0000000,-1000,2021-03-17 00:00:00.0000000,-1000,"Repo Principal",103.3661300000,1267475.49,"3137G0NX3","US3137G0NX39",2021-08-31 00:00:00.0000000
205,"STACR 2017-DNA2 M2",353035,2021-03-16 00:00:00.0000000,-3044.803125,2021-03-17 00:00:00.0000000,-3044.803125,"Repo Interest",103.3661300000,1267475.49,"3137G0NX3","US3137G0NX39",2021-08-31 00:00:00.0000000
205,"STACR 2017-DNA2 M2",353035,2021-03-25 00:00:00.0000000,3402.48836402146,2021-03-25 00:00:00.0000000,3402.49,"Bond Interest",103.3661300000,1267475.49,"3137G0NX3","US3137G0NX39",2021-08-31 00:00:00.0000000
205,"STACR 2017-DNA2 M2",353035,2021-04-26 00:00:00.0000000,3878.74854597854,2021-04-26 00:00:00.0000000,3878.75,"Bond Interest",103.3661300000,1267475.49,"3137G0NX3","US3137G0NX39",2021-08-31 00:00:00.0000000
205,"STACR 2017-DNA2 M2",353035,2021-05-25 00:00:00.0000000,3512.64644296959,2021-05-25 00:00:00.0000000,3512.65,"Bond Interest",103.3661300000,1267475.49,"3137G0NX3","US3137G0NX39",2021-08-31 00:00:00.0000000
205,"STACR 2017-DNA2 M2",353035,2021-06-15 00:00:00.0000000,-2843.04533333333,2021-06-17 00:00:00.0000000,-2843.04533333333,"Repo Interest",103.3661300000,1267475.49,"3137G0NX3","US3137G0NX39",2021-08-31 00:00:00.0000000
205,"STACR 2017-DNA2 M2",353035,2021-06-15 00:00:00.0000000,3000,2021-06-17 00:00:00.0000000,3000,"Repo Principal",103.3661300000,1267475.49,"3137G0NX3","US3137G0NX39",2021-08-31 00:00:00.0000000
205,"STACR 2017-DNA2 M2",353035,2021-06-25 00:00:00.0000000,3739.58743701252,2021-06-25 00:00:00.0000000,3739.58743701252,"Bond Interest",103.3661300000,1267475.49,"3137G0NX3","US3137G0NX39",2021-08-31 00:00:00.0000000
205,"STACR 2017-DNA2 M2",353035,2021-07-26 00:00:00.0000000,3739.45018596779,2021-07-26 00:00:00.0000000,3739.45,"Bond Interest",103.3661300000,1267475.49,"3137G0NX3","US3137G0NX39",2021-08-31 00:00:00.0000000
205,"STACR 2017-DNA2 M2",353035,2021-08-25 00:00:00.0000000,3616.5236359678,2021-08-25 00:00:00.0000000,3616.5236359678,"Bond Interest",103.3661300000,1267475.49,"3137G0NX3","US3137G0NX39",2021-08-31 00:00:00.0000000
205,"STACR 2017-DNA2 M2",353035,2021-09-14 00:00:00.0000000,-1081000,2021-09-17 00:00:00.0000000,-1081000,"Repo Principal",103.3661300000,1267475.49,"3137G0NX3","US3137G0NX39",2021-08-31 00:00:00.0000000
205,"STACR 2017-DNA2 M2",353035,2021-09-14 00:00:00.0000000,-2692.80102777778,2021-09-17 00:00:00.0000000,-2692.80102777778,"Repo Interest",103.3661300000,1267475.49,"3137G0NX3","US3137G0NX39",2021-08-31 00:00:00.0000000
205,"STACR 2017-HQA2 M2",353257,2020-08-21 00:00:00.0000000,-1844.5777352187,2020-08-21 00:00:00.0000000,-1844.5777352187,"Bond Purchase Interest",101.4613400000,918327.80,"3137G0PU7","US3137G0PU71",2021-08-31 00:00:00.0000000
205,"STACR 2017-HQA2 M2",353257,2020-08-21 00:00:00.0000000,-914382.564326483,2020-08-21 00:00:00.0000000,-914382.564326483,"Bond Purchase Principal",101.4613400000,918327.80,"3137G0PU7","US3137G0PU71",2021-08-31 00:00:00.0000000
205,"STACR 2017-HQA2 M2",353257,2020-08-25 00:00:00.0000000,2790.20884444444,2020-08-25 00:00:00.0000000,2790.20884444444,"Principal Paydown",101.4613400000,918327.80,"3137G0PU7","US3137G0PU71",2021-08-31 00:00:00.0000000
205,"STACR 2017-HQA2 M2",353257,2020-08-25 00:00:00.0000000,2139.71017777778,2020-08-25 00:00:00.0000000,2139.71017777778,"Bond Interest",101.4613400000,918327.80,"3137G0PU7","US3137G0PU71",2021-08-31 00:00:00.0000000
205,"STACR 2017-HQA2 M2",353257,2020-09-25 00:00:00.0000000,2283.32568717513,2020-09-25 00:00:00.0000000,2283.32568717513,"Bond Interest",101.4613400000,918327.80,"3137G0PU7","US3137G0PU71",2021-08-31 00:00:00.0000000
205,"STACR 2017-HQA2 M2",353257,2020-09-25 00:00:00.0000000,2573.11037777778,2020-09-25 00:00:00.0000000,2573.11037777778,"Principal Paydown",101.4613400000,918327.80,"3137G0PU7","US3137G0PU71",2021-08-31 00:00:00.0000000
205,"STACR 2017-HQA2 M2",353257,2020-10-26 00:00:00.0000000,2676.06157777778,2020-10-26 00:00:00.0000000,2676.06157777778,"Principal Paydown",101.4613400000,918327.80,"3137G0PU7","US3137G0PU71",2021-08-31 00:00:00.0000000
205,"STACR 2017-HQA2 M2",353257,2020-10-26 00:00:00.0000000,2255.30384444444,2020-10-26 00:00:00.0000000,2255.30384444444,"Bond Interest",101.4613400000,918327.80,"3137G0PU7","US3137G0PU71",2021-08-31 00:00:00.0000000
205,"STACR 2017-HQA2 M2",353257,2020-11-25 00:00:00.0000000,2177.18324444444,2020-11-25 00:00:00.0000000,2177.18,"Bond Interest",101.4613400000,918327.80,"3137G0PU7","US3137G0PU71",2021-08-31 00:00:00.0000000
205,"STACR 2017-HQA2 M2",353257,2020-11-25 00:00:00.0000000,2827.30626666667,2020-11-25 00:00:00.0000000,2827.30626666667,"Principal Paydown",101.4613400000,918327.80,"3137G0PU7","US3137G0PU71",2021-08-31 00:00:00.0000000
205,"STACR 2017-HQA2 M2",353257,2020-12-28 00:00:00.0000000,2661.81542222222,2020-12-28 00:00:00.0000000,2661.81542222222,"Principal Paydown",101.4613400000,918327.80,"3137G0PU7","US3137G0PU71",2021-08-31 00:00:00.0000000
205,"STACR 2017-HQA2 M2",353257,2020-12-28 00:00:00.0000000,2388.39735555556,2020-12-28 00:00:00.0000000,2388.39735555556,"Bond Interest",101.4613400000,918327.80,"3137G0PU7","US3137G0PU71",2021-08-31 00:00:00.0000000
205,"STACR 2017-HQA2 M2",353257,2021-01-25 00:00:00.0000000,2019.18473943122,2021-01-25 00:00:00.0000000,2019.18473943122,"Bond Interest",101.4613400000,918327.80,"3137G0PU7","US3137G0PU71",2021-08-31 00:00:00.0000000
205,"STACR 2017-HQA2 M2",353257,2021-01-25 00:00:00.0000000,2869.23804444444,2021-01-25 00:00:00.0000000,2869.23804444444,"Principal Paydown",101.4613400000,918327.80,"3137G0PU7","US3137G0PU71",2021-08-31 00:00:00.0000000
205,"STACR 2017-HQA2 M2",353257,2021-02-25 00:00:00.0000000,2610.88735555556,2021-02-25 00:00:00.0000000,2610.88735555556,"Principal Paydown",101.4613400000,918327.80,"3137G0PU7","US3137G0PU71",2021-08-31 00:00:00.0000000
205,"STACR 2017-HQA2 M2",353257,2021-02-25 00:00:00.0000000,2214.27582222222,2021-02-25 00:00:00.0000000,2214.28,"Bond Interest",101.4613400000,918327.80,"3137G0PU7","US3137G0PU71",2021-08-31 00:00:00.0000000
205,"STACR 2017-HQA2 M2",353257,2021-03-25 00:00:00.0000000,1985.47162222222,2021-03-25 00:00:00.0000000,1985.47,"Bond Interest",101.4613400000,918327.80,"3137G0PU7","US3137G0PU71",2021-08-31 00:00:00.0000000
205,"STACR 2017-HQA2 M2",353257,2021-03-25 00:00:00.0000000,2695.20584444444,2021-03-25 00:00:00.0000000,2695.20584444444,"Principal Paydown",101.4613400000,918327.80,"3137G0PU7","US3137G0PU71",2021-08-31 00:00:00.0000000
205,"STACR 2017-HQA2 M2",353257,2021-04-26 00:00:00.0000000,2990.36784444444,2021-04-26 00:00:00.0000000,2990.36784444444,"Principal Paydown",101.4613400000,918327.80,"3137G0PU7","US3137G0PU71",2021-08-31 00:00:00.0000000
205,"STACR 2017-HQA2 M2",353257,2021-04-26 00:00:00.0000000,2255.1226,2021-04-26 00:00:00.0000000,2255.12,"Bond Interest",101.4613400000,918327.80,"3137G0PU7","US3137G0PU71",2021-08-31 00:00:00.0000000
205,"STACR 2017-HQA2 M2",353257,2021-05-25 00:00:00.0000000,2035.21348888889,2021-05-25 00:00:00.0000000,2035.21,"Bond Interest",101.4613400000,918327.80,"3137G0PU7","US3137G0PU71",2021-08-31 00:00:00.0000000
205,"STACR 2017-HQA2 M2",353257,2021-05-25 00:00:00.0000000,2937.88282222222,2021-05-25 00:00:00.0000000,2937.88282222222,"Principal Paydown",101.4613400000,918327.80,"3137G0PU7","US3137G0PU71",2021-08-31 00:00:00.0000000
205,"STACR 2017-HQA2 M2",353257,2021-06-25 00:00:00.0000000,2690.40342222222,2021-06-25 00:00:00.0000000,2690.40342222222,"Principal Paydown",101.4613400000,918327.80,"3137G0PU7","US3137G0PU71",2021-08-31 00:00:00.0000000
205,"STACR 2017-HQA2 M2",353257,2021-06-25 00:00:00.0000000,2157.19144444444,2021-06-25 00:00:00.0000000,2157.19144444444,"Bond Interest",101.4613400000,918327.80,"3137G0PU7","US3137G0PU71",2021-08-31 00:00:00.0000000
205,"STACR 2017-HQA2 M2",353257,2021-07-26 00:00:00.0000000,2150.73782222222,2021-07-26 00:00:00.0000000,2150.74,"Bond Interest",101.4613400000,918327.80,"3137G0PU7","US3137G0PU71",2021-08-31 00:00:00.0000000
205,"STACR 2017-HQA2 M2",353257,2021-07-26 00:00:00.0000000,2954.23664444444,2021-07-26 00:00:00.0000000,2954.23664444444,"Principal Paydown",101.4613400000,918327.80,"3137G0PU7","US3137G0PU71",2021-08-31 00:00:00.0000000
205,"STACR 2017-HQA2 M2",353257,2021-08-25 00:00:00.0000000,2989.99053333333,2021-08-25 00:00:00.0000000,2989.99053333333,"Principal Paydown",101.4613400000,918327.80,"3137G0PU7","US3137G0PU71",2021-08-31 00:00:00.0000000
205,"STACR 2017-HQA2 M2",353257,2021-08-25 00:00:00.0000000,2072.90731111111,2021-08-25 00:00:00.0000000,2072.90731111111,"Bond Interest",101.4613400000,918327.80,"3137G0PU7","US3137G0PU71",2021-08-31 00:00:00.0000000
205,"TRAL 2013-1A ER",353386,2020-08-21 00:00:00.0000000,-11550.9333333333,2020-08-21 00:00:00.0000000,-11550.9333333333,"Bond Purchase Interest",90.4060000000,1446496.00,"89289UAY4","US89289UAY47",2021-08-31 00:00:00.0000000
205,"TRAL 2013-1A ER",353386,2020-08-21 00:00:00.0000000,-1059387.2,2020-08-21 00:00:00.0000000,-1059387.2,"Bond Purchase Principal",90.4060000000,1446496.00,"89289UAY4","US89289UAY47",2021-08-31 00:00:00.0000000
205,"TRAL 2013-1A ER",353386,2020-10-20 00:00:00.0000000,34784.1856,2020-10-20 00:00:00.0000000,34784.1856,"Bond Interest",90.4060000000,1446496.00,"89289UAY4","US89289UAY47",2021-08-31 00:00:00.0000000
